,trackid,artistname,tracknumber,duration,artistid,tracktitle,releasetitle,releaseid,spotify,spotify_ret
553,864402,Maroon 5,3,180,222,Shiver,Songs About Jane,81735,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU'}, 'href': 'https://api.spotify.com/v1/artists/4gzpq5DPGxSnKTe4SA8HAU', 'id': '4gzpq5DPGxSnKTe4SA8HAU', 'name': 'Coldplay', 'type': 'artist', 'uri': 'spotify:artist:4gzpq5DPGxSnKTe4SA8HAU'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/0qksx8mV28lztYIZ1om8ml'}, 'name': 'Shiver', 'uri': 'spotify:track:0qksx8mV28lztYIZ1om8ml', 'genre': ['permanent wave', 'pop']}",True
554,864405,Maroon 5,4,257,222,She Will Be Loved,Songs About Jane,81735,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP'}, 'href': 'https://api.spotify.com/v1/artists/04gDigrS5kc9YWfZHwBETP', 'id': '04gDigrS5kc9YWfZHwBETP', 'name': 'Maroon 5', 'type': 'artist', 'uri': 'spotify:artist:04gDigrS5kc9YWfZHwBETP'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16'}, 'name': 'She Will Be Loved - Radio Mix', 'uri': 'spotify:track:4llK75pXNWZz6KAho2Gp16', 'genre': ['pop']}",True
555,864418,Maroon 5,8,245,222,Sunday Morning,Songs About Jane,81735,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP'}, 'href': 'https://api.spotify.com/v1/artists/04gDigrS5kc9YWfZHwBETP', 'id': '04gDigrS5kc9YWfZHwBETP', 'name': 'Maroon 5', 'type': 'artist', 'uri': 'spotify:artist:04gDigrS5kc9YWfZHwBETP'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/5qII2n90lVdPDcgXEEVHNy'}, 'name': 'Sunday Morning', 'uri': 'spotify:track:5qII2n90lVdPDcgXEEVHNy', 'genre': ['pop']}",True
556,896750,Linkin Park,6,209,12873,What I've Done,Minutes To Midnight,85606,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6XyY86QOPPrYVGvF9ch6wz'}, 'href': 'https://api.spotify.com/v1/artists/6XyY86QOPPrYVGvF9ch6wz', 'id': '6XyY86QOPPrYVGvF9ch6wz', 'name': 'Linkin Park', 'type': 'artist', 'uri': 'spotify:artist:6XyY86QOPPrYVGvF9ch6wz'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/18lR4BzEs7e3qzc0KVkTpU'}, 'name': ""What I've Done"", 'uri': 'spotify:track:18lR4BzEs7e3qzc0KVkTpU', 'genre': ['alternative metal', 'nu metal', 'post-grunge', 'rap metal']}",True
557,896769,Van Halen,13,244,4741,Jump (Remastered Version),The Very Best Of Van Halen (UK Release),85607,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1a4N2lwra7WGjwCDJS1Dkk'}, 'href': 'https://api.spotify.com/v1/artists/1a4N2lwra7WGjwCDJS1Dkk', 'id': '1a4N2lwra7WGjwCDJS1Dkk', 'name': 'Lotus ', 'type': 'artist', 'uri': 'spotify:artist:1a4N2lwra7WGjwCDJS1Dkk'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2GmNY4AtNQ6bfAwdfQaQSp'}, 'name': 'Jump Off (Remastered)', 'uri': 'spotify:track:2GmNY4AtNQ6bfAwdfQaQSp', 'genre': ['jam band']}",True
558,896776,Van Halen,20,213,4741,Panama (Remastered Album Version),The Very Best Of Van Halen (UK Release),85607,,True
559,906788,Bobby McFerrin,1,288,6164,Don't Worry Be Happy,The Collection,86519,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2FjkZT851ez950cyPjeYid'}, 'href': 'https://api.spotify.com/v1/artists/2FjkZT851ez950cyPjeYid', 'id': '2FjkZT851ez950cyPjeYid', 'name': 'Bobby McFerrin', 'type': 'artist', 'uri': 'spotify:artist:2FjkZT851ez950cyPjeYid'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4hObp5bmIJ3PP3cKA9K9GY'}, 'name': ""Don't Worry Be Happy"", 'uri': 'spotify:track:4hObp5bmIJ3PP3cKA9K9GY', 'genre': ['a cappella']}",True
560,908754,Ella Baila Sola,201,259,17982,Y Quisiera,The Platinum Collection: Ella Baila Sola,86656,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3E6xrwgnVfYCrCs0ePERDz'}, 'href': 'https://api.spotify.com/v1/artists/3E6xrwgnVfYCrCs0ePERDz', 'id': '3E6xrwgnVfYCrCs0ePERDz', 'name': 'Wisin', 'type': 'artist', 'uri': 'spotify:artist:3E6xrwgnVfYCrCs0ePERDz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY'}, 'href': 'https://api.spotify.com/v1/artists/1i8SpTcr7yvPOmcqrbnVXY', 'id': '1i8SpTcr7yvPOmcqrbnVXY', 'name': 'Ozuna', 'type': 'artist', 'uri': 'spotify:artist:1i8SpTcr7yvPOmcqrbnVXY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0eecdvMrqBftK0M1VKhaF4'}, 'href': 'https://api.spotify.com/v1/artists/0eecdvMrqBftK0M1VKhaF4', 'id': '0eecdvMrqBftK0M1VKhaF4', 'name': 'CNCO', 'type': 'artist', 'uri': 'spotify:artist:0eecdvMrqBftK0M1VKhaF4'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/4khRdk0vpLBWzGu41Fd7Rl'}, 'name': 'Quisiera Alejarme (feat. Ozuna & CNCO) - Remix', 'uri': 'spotify:track:4khRdk0vpLBWzGu41Fd7Rl', 'genre': ['dance pop', 'latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'tropical']}",True
561,908829,Ella Baila Sola,209,252,17982,Contigo Me Cruzo Deprisa,The Platinum Collection: Ella Baila Sola,86656,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6xvRfsmnwd0qcDUomtlmAt'}, 'href': 'https://api.spotify.com/v1/artists/6xvRfsmnwd0qcDUomtlmAt', 'id': '6xvRfsmnwd0qcDUomtlmAt', 'name': 'Ella Baila Sola', 'type': 'artist', 'uri': 'spotify:artist:6xvRfsmnwd0qcDUomtlmAt'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/6IKCBaRUlBQUewjx3lOevT'}, 'name': 'Contigo me cruzo deprisa', 'uri': 'spotify:track:6IKCBaRUlBQUewjx3lOevT', 'genre': ['cantautor', 'latin pop', 'mexican pop', 'spanish pop', 'spanish pop rock']}",True
562,942121,Stylish Co.,1,238,2743706,Let's Dance (the Stylish Post-Disco Mix),Remixed 80s,89260,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1N6ELMNqrikqAHk0O5Ws5g'}, 'href': 'https://api.spotify.com/v1/artists/1N6ELMNqrikqAHk0O5Ws5g', 'id': '1N6ELMNqrikqAHk0O5Ws5g', 'name': 'Stylish Co.', 'type': 'artist', 'uri': 'spotify:artist:1N6ELMNqrikqAHk0O5Ws5g'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/1qPoBre7TVwO5L9S74XoBJ'}, 'name': ""Let's Dance - The Stylish Post-Disco Mix"", 'uri': 'spotify:track:1qPoBre7TVwO5L9S74XoBJ', 'genre': ['coverchill']}",True
563,954599,"Welsh, Wiliams, Barnes",7,247,2338092,Wabash Blues,Jazz Me Blues,90342,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2hkZGvBotqZ7uBBUnBwmLC'}, 'href': 'https://api.spotify.com/v1/artists/2hkZGvBotqZ7uBBUnBwmLC', 'id': '2hkZGvBotqZ7uBBUnBwmLC', 'name': 'Les Paul', 'type': 'artist', 'uri': 'spotify:artist:2hkZGvBotqZ7uBBUnBwmLC'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0kI2sHLngm2GKwAZblx465'}, 'href': 'https://api.spotify.com/v1/artists/0kI2sHLngm2GKwAZblx465', 'id': '0kI2sHLngm2GKwAZblx465', 'name': 'Mary Ford', 'type': 'artist', 'uri': 'spotify:artist:0kI2sHLngm2GKwAZblx465'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3Qe6ahtxpMQVbohLn71nW7'}, 'name': 'Wabash Blues', 'uri': 'spotify:track:3Qe6ahtxpMQVbohLn71nW7', 'genre': ['space age pop']}",True
564,965250,Yusuf Islam,7,200,885,"Wild World (Bana, Bana)",Footsteps In The Light,91160,,True
565,977215,Shaggy,4,200,10206,Hey Sexy Lady,Lucky Day,92181,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5EvFsr3kj42KNv97ZEnqij'}, 'href': 'https://api.spotify.com/v1/artists/5EvFsr3kj42KNv97ZEnqij', 'id': '5EvFsr3kj42KNv97ZEnqij', 'name': 'Shaggy', 'type': 'artist', 'uri': 'spotify:artist:5EvFsr3kj42KNv97ZEnqij'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0hXfXDhsiayeNFG98qOPHs'}, 'href': 'https://api.spotify.com/v1/artists/0hXfXDhsiayeNFG98qOPHs', 'id': '0hXfXDhsiayeNFG98qOPHs', 'name': 'Brian & Tony Gold', 'type': 'artist', 'uri': 'spotify:artist:0hXfXDhsiayeNFG98qOPHs'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/0n3nvjfzkenuNNYXwsGSw3'}, 'name': 'Hey Sexy Lady', 'uri': 'spotify:track:0n3nvjfzkenuNNYXwsGSw3', 'genre': ['dance pop', 'pop rap', 'reggae fusion']}",True
566,977431,Jay-Z,1,257,1298,Umbrella,Umbrella,92210,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3nFkdlSjzX9mRTtwJOzDYB'}, 'href': 'https://api.spotify.com/v1/artists/3nFkdlSjzX9mRTtwJOzDYB', 'id': '3nFkdlSjzX9mRTtwJOzDYB', 'name': 'JAY Z', 'type': 'artist', 'uri': 'spotify:artist:3nFkdlSjzX9mRTtwJOzDYB'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/49FYlytm3dAAraYgpoJZux'}, 'name': 'Umbrella', 'uri': 'spotify:track:49FYlytm3dAAraYgpoJZux', 'genre': ['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']}",True
567,981873,Godsmack,7,247,10262,I Fucking Hate You,Faceless,92647,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6gZq1Q6bdOxsUPUG1TaFbF'}, 'href': 'https://api.spotify.com/v1/artists/6gZq1Q6bdOxsUPUG1TaFbF', 'id': '6gZq1Q6bdOxsUPUG1TaFbF', 'name': 'Godsmack', 'type': 'artist', 'uri': 'spotify:artist:6gZq1Q6bdOxsUPUG1TaFbF'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2Uilp8alSjAxV0IXorUk9l'}, 'name': 'I Fucking Hate You', 'uri': 'spotify:track:2Uilp8alSjAxV0IXorUk9l', 'genre': ['alternative metal', 'groove metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']}",True
568,981992,Paulina Rubio,12,291,15926,Si Tu Te Vas,Border Girl,92694,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5XJDexmWFLWOkjOEjOVX3e'}, 'href': 'https://api.spotify.com/v1/artists/5XJDexmWFLWOkjOEjOVX3e', 'id': '5XJDexmWFLWOkjOEjOVX3e', 'name': 'Eladio Carrion', 'type': 'artist', 'uri': 'spotify:artist:5XJDexmWFLWOkjOEjOVX3e'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5bWUlnPx9OYKsLiUJrhCA1'}, 'href': 'https://api.spotify.com/v1/artists/5bWUlnPx9OYKsLiUJrhCA1', 'id': '5bWUlnPx9OYKsLiUJrhCA1', 'name': 'Jon Z', 'type': 'artist', 'uri': 'spotify:artist:5bWUlnPx9OYKsLiUJrhCA1'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3PcYdnAdtG46cJ9HqY6D8L'}, 'name': 'Si Tu Te Vas', 'uri': 'spotify:track:3PcYdnAdtG46cJ9HqY6D8L', 'genre': ['reggaeton flow', 'trap argentino', 'trap latino']}",True
569,984988,4 Non Blondes,3,295,11397,What's Up?,"Bigger, Better, Faster, More !",93044,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/5e4LIAQI0bClLazNf2gZV0'}, 'name': 'EXACTLY WHAT YOU RUN FROM YOU END UP CHASING', 'uri': 'spotify:track:5e4LIAQI0bClLazNf2gZV0', 'genre': ['hip hop', 'pop rap', 'rap']}",True
570,987506,Elton John,1,349,1039,Captain Fantastic And The Brown Dirt Cowboy,Captain Fantastic,94369,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b'}, 'href': 'https://api.spotify.com/v1/artists/3PhoLpVuITZKcymswpck5b', 'id': '3PhoLpVuITZKcymswpck5b', 'name': 'Elton John', 'type': 'artist', 'uri': 'spotify:artist:3PhoLpVuITZKcymswpck5b'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2hl9ONQ7YGgZGYx0OSHvIq'}, 'name': 'Philadelphia Freedom', 'uri': 'spotify:track:2hl9ONQ7YGgZGYx0OSHvIq', 'genre': ['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']}",True
571,1027847,Nancy Sinatra,5,165,41497,These Boots Are Made For Walkin',Boots,98779,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3IZrrNonYELubLPJmqOci2'}, 'href': 'https://api.spotify.com/v1/artists/3IZrrNonYELubLPJmqOci2', 'id': '3IZrrNonYELubLPJmqOci2', 'name': 'Nancy Sinatra', 'type': 'artist', 'uri': 'spotify:artist:3IZrrNonYELubLPJmqOci2'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2nwCO1PqpvyoFIvq3Vrj8N'}, 'name': ""These Boots Are Made For Walkin'"", 'uri': 'spotify:track:2nwCO1PqpvyoFIvq3Vrj8N', 'genre': ['adult standards', 'brill building pop', 'christmas', 'folk rock']}",True
572,1027871,Nancy Sinatra,11,162,41497,Bang Bang (My Baby Shot Me Down),How Does That Grab You?,98780,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3IZrrNonYELubLPJmqOci2'}, 'href': 'https://api.spotify.com/v1/artists/3IZrrNonYELubLPJmqOci2', 'id': '3IZrrNonYELubLPJmqOci2', 'name': 'Nancy Sinatra', 'type': 'artist', 'uri': 'spotify:artist:3IZrrNonYELubLPJmqOci2'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/1s2I9Q7zAE78m7aVZOq3ug'}, 'name': 'Bang Bang - My Baby Shot Me Down', 'uri': 'spotify:track:1s2I9Q7zAE78m7aVZOq3ug', 'genre': ['adult standards', 'brill building pop', 'christmas', 'folk rock']}",True
573,1069949,Bob Marley &amp; The Wailers,16,260,159,Mellow Mood (Inna Go Go Mood),Hyper Remix,103574,,True
574,1076800,Laura Pausini,11,273,5654,In Assenza Di Te,The Best of Laura Pausini - E Ritorno Da Te,104226,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2e4nwiX8ZCU09LGLOpeqTH'}, 'href': 'https://api.spotify.com/v1/artists/2e4nwiX8ZCU09LGLOpeqTH', 'id': '2e4nwiX8ZCU09LGLOpeqTH', 'name': 'Laura Pausini', 'type': 'artist', 'uri': 'spotify:artist:2e4nwiX8ZCU09LGLOpeqTH'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/118DIEeZ5cE9xZiJbBjmTv'}, 'name': 'In assenza di te', 'uri': 'spotify:track:118DIEeZ5cE9xZiJbBjmTv', 'genre': ['europop', 'italian pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']}",True
575,1079673,Whitesnake,1,394,560,Still Of The Night (2007 Remastered Version),1987,104427,,True
576,1080096,Obk,1,248,13039,Tu sigue asi,Tu Sigue Así,104485,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/00iiLCQzrQfdDg27gus6Ny'}, 'href': 'https://api.spotify.com/v1/artists/00iiLCQzrQfdDg27gus6Ny', 'id': '00iiLCQzrQfdDg27gus6Ny', 'name': 'OBK', 'type': 'artist', 'uri': 'spotify:artist:00iiLCQzrQfdDg27gus6Ny'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/0Bit26jlhG7WRqFBkaw1jJ'}, 'name': 'Tú sigue así', 'uri': 'spotify:track:0Bit26jlhG7WRqFBkaw1jJ', 'genre': ['spanish new wave', 'spanish pop']}",True
577,1080283,Lenny Kravitz,1,210,119,Are You Gonna Go My Way,Are You Gonna Go My Way,104541,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5gznATMVO85ZcLTkE9ULU7'}, 'href': 'https://api.spotify.com/v1/artists/5gznATMVO85ZcLTkE9ULU7', 'id': '5gznATMVO85ZcLTkE9ULU7', 'name': 'Lenny Kravitz', 'type': 'artist', 'uri': 'spotify:artist:5gznATMVO85ZcLTkE9ULU7'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/45Ia1U4KtIjAPPU7Wv1Sea'}, 'name': 'Are You Gonna Go My Way', 'uri': 'spotify:track:45Ia1U4KtIjAPPU7Wv1Sea', 'genre': ['permanent wave', 'pop rock', 'rock']}",True
578,1081318,Queens Of The Stone Age,1,214,5845,3's &amp; 7's,3's &amp; 7's,104649,,True
579,1081618,The Police,208,254,1480,Every Breath You Take,The Police,104686,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE'}, 'href': 'https://api.spotify.com/v1/artists/5NGO30tJxFlKixkPSgXcFE', 'id': '5NGO30tJxFlKixkPSgXcFE', 'name': 'The Police', 'type': 'artist', 'uri': 'spotify:artist:5NGO30tJxFlKixkPSgXcFE'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1'}, 'name': 'Every Breath You Take', 'uri': 'spotify:track:1JSTJqkT5qHq8MDJnJbRE1', 'genre': ['album rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']}",True
580,1086218,Enrique Iglesias,2,232,1455,Push,Insomniac,105091,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Ngh2zDBRPEriyxQDAMKd1'}, 'href': 'https://api.spotify.com/v1/artists/3Ngh2zDBRPEriyxQDAMKd1', 'id': '3Ngh2zDBRPEriyxQDAMKd1', 'name': 'Matchbox Twenty', 'type': 'artist', 'uri': 'spotify:artist:3Ngh2zDBRPEriyxQDAMKd1'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2KVwlelhxKUy8LVV6JypH3'}, 'name': 'Push', 'uri': 'spotify:track:2KVwlelhxKUy8LVV6JypH3', 'genre': ['neo mellow', 'pop rock', 'post-grunge']}",True
581,1086283,Queens Of The Stone Age,8,214,5845,3's &amp; 7's,Era Vulgaris,105098,,True
582,1120293,Elton John,1,346,1039,Captain Fantastic And The Brown Dirt Cowboy,Captain Fantastic And The Brown Dirt Cowboy,108481,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b'}, 'href': 'https://api.spotify.com/v1/artists/3PhoLpVuITZKcymswpck5b', 'id': '3PhoLpVuITZKcymswpck5b', 'name': 'Elton John', 'type': 'artist', 'uri': 'spotify:artist:3PhoLpVuITZKcymswpck5b'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2hl9ONQ7YGgZGYx0OSHvIq'}, 'name': 'Philadelphia Freedom', 'uri': 'spotify:track:2hl9ONQ7YGgZGYx0OSHvIq', 'genre': ['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']}",True
583,1136705,Samy Deluxe,11,216,24221,Samy Deluxe 2001,Samy Deluxe,109835,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/7J207fU1tty4DWCIhJSzh0'}, 'href': 'https://api.spotify.com/v1/artists/7J207fU1tty4DWCIhJSzh0', 'id': '7J207fU1tty4DWCIhJSzh0', 'name': 'Samy Deluxe', 'type': 'artist', 'uri': 'spotify:artist:7J207fU1tty4DWCIhJSzh0'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/1RQxS38PkYWEeJbbNZurNn'}, 'name': 'Samy Deluxe 2001', 'uri': 'spotify:track:1RQxS38PkYWEeJbbNZurNn', 'genre': ['german hip hop', 'hamburg hip hop']}",True
584,1136971,Asd,5,248,86722,Asd,Wer Hätte Das Gedacht,109859,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/2HSp2S2KwxKE7sASl6bMR9'}, 'href': 'https://api.spotify.com/v1/artists/2HSp2S2KwxKE7sASl6bMR9', 'id': '2HSp2S2KwxKE7sASl6bMR9', 'name': 'A Skylit Drive', 'type': 'artist', 'uri': 'spotify:artist:2HSp2S2KwxKE7sASl6bMR9'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/7LJFM2Rb1DbrzlQIdmTZmY'}, 'name': 'Falling Apart In A (Crow)ded Room', 'uri': 'spotify:track:7LJFM2Rb1DbrzlQIdmTZmY', 'genre': ['metalcore', 'pixie', 'post-screamo', 'screamo']}",True
585,1137955,Fergie,1,268,30491,Big Girls Don't Cry (Personal),Big Girls Don't Cry,109995,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3r17AfJCCUqC9Lf0OAc73G'}, 'href': 'https://api.spotify.com/v1/artists/3r17AfJCCUqC9Lf0OAc73G', 'id': '3r17AfJCCUqC9Lf0OAc73G', 'name': 'Fergie', 'type': 'artist', 'uri': 'spotify:artist:3r17AfJCCUqC9Lf0OAc73G'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/3Q4WeJmzxuDpzMu9QjQqbM'}, 'name': ""Big Girls Don't Cry (Personal)"", 'uri': 'spotify:track:3Q4WeJmzxuDpzMu9QjQqbM', 'genre': ['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']}",True
586,1138491,Sepultura,1,200,62809,Troops Of Doom (Schizophrenia Bonus Track) [Reissue],The Best of Sepultura,110044,,True
587,1138547,Slipknot,4,148,63344,Wait And Bleed,Slipknot,110057,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/05fG473iIaoy82BF1aGhL8'}, 'href': 'https://api.spotify.com/v1/artists/05fG473iIaoy82BF1aGhL8', 'id': '05fG473iIaoy82BF1aGhL8', 'name': 'Slipknot', 'type': 'artist', 'uri': 'spotify:artist:05fG473iIaoy82BF1aGhL8'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2gscB6kDOmrv1P6qs2KXE3'}, 'name': 'Wait and Bleed', 'uri': 'spotify:track:2gscB6kDOmrv1P6qs2KXE3', 'genre': ['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']}",True
588,1139534,Jason Mraz,6,297,4260,Sleep All Day,Waiting For My Rocket To Come,110158,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl'}, 'href': 'https://api.spotify.com/v1/artists/4phGZZrJZRo4ElhRtViYdl', 'id': '4phGZZrJZRo4ElhRtViYdl', 'name': 'Jason Mraz', 'type': 'artist', 'uri': 'spotify:artist:4phGZZrJZRo4ElhRtViYdl'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/0Lvb5I6rWUSPoQSZ3u9eL8'}, 'name': 'Sleep All Day', 'uri': 'spotify:track:0Lvb5I6rWUSPoQSZ3u9eL8', 'genre': ['acoustic pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']}",True
589,1143442,Andreas Johnson,1,210,9312,Glorious,Glorious,110609,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3JhNCzhSMTxs9WLGJJxWOY'}, 'href': 'https://api.spotify.com/v1/artists/3JhNCzhSMTxs9WLGJJxWOY', 'id': '3JhNCzhSMTxs9WLGJJxWOY', 'name': 'Macklemore', 'type': 'artist', 'uri': 'spotify:artist:3JhNCzhSMTxs9WLGJJxWOY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4utLUGcTvOJFr6aqIJtYWV'}, 'href': 'https://api.spotify.com/v1/artists/4utLUGcTvOJFr6aqIJtYWV', 'id': '4utLUGcTvOJFr6aqIJtYWV', 'name': 'Skylar Grey', 'type': 'artist', 'uri': 'spotify:artist:4utLUGcTvOJFr6aqIJtYWV'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE'}, 'name': 'Glorious (feat. Skylar Grey)', 'uri': 'spotify:track:0CokSRCu5hZgPxcZBaEzVE', 'genre': ['pop rap']}",True
590,1172117,Alesana,2,185,66278,Ambrosia,On Frail Wings of Vanity And Wax,113530,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0J2Ej2rMQyqaUX3G6MUISw'}, 'href': 'https://api.spotify.com/v1/artists/0J2Ej2rMQyqaUX3G6MUISw', 'id': '0J2Ej2rMQyqaUX3G6MUISw', 'name': 'Ambrosia', 'type': 'artist', 'uri': 'spotify:artist:0J2Ej2rMQyqaUX3G6MUISw'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/6JHXiRD1QjMK1N6AQEnL04'}, 'name': 'Biggest Part of Me', 'uri': 'spotify:track:6JHXiRD1QjMK1N6AQEnL04', 'genre': ['adult standards', 'album rock', 'art rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock', 'yacht rock']}",True
591,1174525,Tori Amos,4,267,4396,Precious Things,Little Earthquakes,113777,"{'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1KsASRNugxU85T0u6zSg32'}, 'href': 'https://api.spotify.com/v1/artists/1KsASRNugxU85T0u6zSg32', 'id': '1KsASRNugxU85T0u6zSg32', 'name': 'Tori Amos', 'type': 'artist', 'uri': 'spotify:artist:1KsASRNugxU85T0u6zSg32'}], 'external_urls': {'spotify': 'https://open.spotify.com/track/2PAol2oDdGSHys8hc0gtLX'}, 'name': 'Precious Things', 'uri': 'spotify:track:2PAol2oDdGSHys8hc0gtLX', 'genre': ['art pop', 'ectofolk', 'folk', 'folk-pop', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']}",True
